id,label
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/50efa893df.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/f1ca55835d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/f51d12b8e3.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/721df9c75b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/a85072c840.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/4f165ae67b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/82b43fe1c6.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/7b87b1c629.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/5695be435f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/232a42d35b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/c93c4b4f8e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/42523f174d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/b88b2e0348.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/f74c705913.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/6f1077d4cd.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/0ad120a2b4.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/57c61676b5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/7abcc0af16.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/06fecd325f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/24cf08972a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/f71fb83397.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/c70fc39660.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/2218746136.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/f3273a316d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/599abe3543.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/0b16cc725a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/156c581e9c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/7fb3ce5b1b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/2375aa19f7.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/f74b966299.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/05a0986da7.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/8553d346e6.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/beb53f29bf.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/561b828208.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/b33f0aac2c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/657eee7819.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/200e03905e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/159a540d4b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/ee3e27eeb5.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/c3122912da.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/44fcd6d370.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/779ecd70c1.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/8db90b3774.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/de4044074c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/87787499ec.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/c01e827945.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/ebda497c20.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/8271bebf8f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/3abf3ed34f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/ee41aefafc.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/5675b57dca.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/07fa16ee25.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/3ccf9ca631.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/6ae32c20bf.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/54e995afc3.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/5a9637a6e8.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/109565595c.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/cc9b0b4850.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/3b2a1e84dd.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/df0ee5297a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/5e6693247f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/eb4fd14df2.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/0a04bcf025.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/111ddfa759.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/1a855d5a4e.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/d34fa0b22b.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/6bda950799.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/8b675ce572.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/ec7635a2b4.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/5dc35b8474.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/3addc90ac8.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/46d7143a84.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/fac191da2f.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/28009a149d.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/433494d8f9.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/88f69f06d0.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/d6b6176dae.jpg,1
/kaggle/input/test-labeldiri/test - label diri/fall_right_falls/89e577b00a.jpg,1
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/c49c3deecb.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/3ef32302e1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/55109efccc.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8b70b333f8.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d7ee5d1f96.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/f2de89b05d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/1e5488ef02.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/6404655d61.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/fcf1d07be1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/720548a349.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/71df03c982.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/99396c4a2b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/3d0d89604b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8500335440.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/a2ec3f7613.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/5d4f922e25.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/74c1ed29c3.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/4bb038e327.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/b6e5fec0bf.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/19b625e26d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8f5a9c7ce9.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8a4316b5ec.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d54582d2d8.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8edb020386.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/5ccd6f1521.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/a3f9015777.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/072915d6b2.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/fec6a80c09.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/378e2bee0d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/7e1c35f2e6.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/a69b905720.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/814c22231c.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/3448a2b4a1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d563a2956f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/0e03ff1494.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/28db2cd833.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/87172ebd62.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/69769207d2.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/b5430d0544.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/b98ece22a1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d0135780e2.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/62647688e4.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/f8ff64b2de.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/92be92b793.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/a95401b7fb.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/9d833b80ee.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/34d638479a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/cef73d9cca.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/e000433a24.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/aa5863c371.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/967ca3579f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d18a6b185d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/9936e40c2d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/58e2c5db17.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/a413f55251.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/292c82fb3b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/853c860412.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/fa24516c90.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/50a9ebf6e1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/4d04fe7e24.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/9d8f8c0957.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d743e54022.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/9cd0e176ea.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/163b1114cb.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/723b41ca1e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/e062b9a2b5.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8a83bbbd64.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/ab28414f6c.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8a27b3500b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/da512d4223.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/262f222315.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/ee02079127.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/fcff2e97b3.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/cf25405e0e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/5107faacb0.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/100583df81.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/29bf3e1919.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/c43574f4ae.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d1656e0b93.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/e0134fd061.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d09eff5209.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/1bc5d5cdaf.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/b4478d85d7.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/f6706a982f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/070d8743d2.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/4379d0ebe1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/efca713470.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/f53ec81c0a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/1fb81ebed5.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/b2ef1d82a3.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/5c8556e60e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/a7432008b7.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/6af33d757d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/a38b1ac7ae.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/4493e5e591.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/ef84874865.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/35f9daa99b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/e4fc2788dc.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/b70f55a3d5.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/07bc1f240e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/97f738cab8.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/315708cad7.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/417dfc44cd.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/6205b9f7d6.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8385a81a46.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/0770466eb7.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/c485638924.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/121e2d686e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/c4a43e8692.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/481f35c78f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/35caee35c5.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/806875fc87.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/b3102a72e2.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/46730a2f04.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/9d87b466ac.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/72e1349808.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/e709c8ed9f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8be38620db.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/7f7397bfb1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d0c198ab9b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/64ec74f155.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/27304072db.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/4014dd69ac.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/72eb61126f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/f05d938d47.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/34c2c89cba.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/647dffdb16.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/fcb9c2843a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/798964ade2.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/43372b5cef.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/7c1054f9e2.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/4ef54ef5cf.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8135847ca6.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/499fc21864.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/4404f8015c.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d3a9703b69.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/1104bfa6c5.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/b28c920655.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/a379c7ae55.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/20dbff9cb4.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/22a67c4835.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/313f342383.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/dfcaf47565.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/be556b2006.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/7c472e48ca.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/9f2a7074ae.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/bcc389bd10.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/c997933199.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/bd821107b4.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/6c0280b34b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/1a804f27e1.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/1756108035.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/95fca26706.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/64ed5a4a4f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8cb79fa021.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/4375db1ee8.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/87488a48c6.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/4ec8e09b10.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/ed1b5f8239.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/a079efd65d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/318bb692c9.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/13e44b7a9a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8142f2e1be.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/efb1c6ea4a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/6bab379da9.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/48054d94df.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d9d8b29fc9.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/3f4980cb5d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/64d31da854.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/aead7dbf18.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/bc00c68c92.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/ee85f624fc.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8e4ec27bb3.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/ac2ba4c78f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/d1f4cff5f8.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/7f4b5540d0.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/17c4eaf5ba.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/33b2ff1a95.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/e0a9ccb61e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/1b68d18372.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8c91b3a394.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/8ec04733cd.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/515bf5e405.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/2a89915702.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/a849f04b34.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/29ccdedf9f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/dd80509aed.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/defd3c527f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_picking/c3ce27485e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/f8b937a066.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/03e7219604.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/3daa2d19f6.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/422945e8e2.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/430e1c16b4.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/39c40a1766.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/0c337afbc3.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/1389b9fb66.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/5e6da3036d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/5b3700a894.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/56fc4c759b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/88ca29ab21.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/747824bc9f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/7010db187d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/ec2c28342a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/1206892d83.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/0da4b7f7bf.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/e815f750d0.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/5f448bbdbd.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/fd784e1b7e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/72090a0986.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/9bd1a96861.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/809df45153.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/bc28919682.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/10db799786.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/08d0d85966.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/986f497b40.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/5b06c4b467.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/9706b4b877.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/6abc55b658.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/a340489240.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/bff0bd4686.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/b7a7526e13.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/2f78959d68.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/cc0c484f95.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/8dfc402473.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/068a45c99f.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/0ce55f354d.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/662ba68e9a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/7d99dbc4fb.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/277c32741e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/510f670c83.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/668f80d09a.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/689ba08582.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/acb60be44e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/895a7f7b4b.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/3366495656.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/fddfe49379.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/0c167be6fe.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/8782e45ea9.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/c9d1b11d22.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/406b01615e.jpg,0
/kaggle/input/test-labeldiri/test - label diri/nonfall_stretching/413ab0692a.jpg,0
